Applicant ID,Gender,Married,Dependents,Education,Employment Type,Applicant Income,Co-applicant Income,Loan Amount,Loan Amount Term,Credit History,Property Area,Loan Status (Target)
LP001304,Male,Yes,0,Graduate,Salaried,5160,2152,161,360,1.0,Semi-Urban,Y
LP001305,Male,No,1,Graduate,Self-Employed,3213,0,129,360,1.0,Urban,Y
LP001306,Female,Yes,2,Graduate,Salaried,32584,2668,56,360,1.0,Urban,Y
LP001307,Male,Yes,0,Graduate,Salaried,3879,5267,109,360,1.0,Semi-Urban,Y
LP001308,Male,Yes,0,Graduate,Self-Employed,34576,0,166,360,1.0,Semi-Urban,Y
LP001309,Male,No,1,Graduate,Salaried,3052,2533,117,360,1.0,Semi-Urban,N
LP001310,Male,No,1,Graduate,Salaried,33262,1279,128,360,1.0,Urban,Y
LP001311,Male,Yes,0,Graduate,Salaried,8155,2397,116,360,1.0,Urban,Y
LP001312,Male,No,0,Graduate,Salaried,8632,1366,105,360,1.0,Rural,Y
LP001313,Male,Yes,0,Graduate,Salaried,2946,0,104,360,1.0,Semi-Urban,Y
LP001314,Female,No,0,Graduate,Salaried,8750,8512,102,120,1.0,Semi-Urban,Y
LP001315,Female,No,1,Graduate,Salaried,26707,0,94,360,1.0,Semi-Urban,Y
LP001316,Male,Yes,0,Graduate,Salaried,4252,0,78,360,1.0,Urban,Y
LP001317,Male,No,1,Not Graduate,Salaried,3500,0,117,360,1.0,Urban,Y
LP001318,Male,Yes,0,Graduate,Salaried,3840,1734,101,360,1.0,Urban,Y
LP001319,Male,Yes,0,Not Graduate,Salaried,24837,0,75,360,1.0,Semi-Urban,Y
LP001320,Male,Yes,0,Graduate,Self-Employed,11560,0,185,240,1.0,Urban,Y
LP001321,Male,Yes,1,Graduate,Salaried,20903,0,213,360,1.0,Rural,Y
LP001322,Male,No,2,Graduate,Self-Employed,6725,0,139,360,1.0,Rural,Y
LP001323,Male,No,0,Graduate,Salaried,5111,0,143,360,1.0,Rural,Y
LP001324,Male,Yes,0,Graduate,Salaried,7509,0,98,180,1.0,Rural,Y
LP001325,Female,No,2,Graduate,Salaried,14330,3932,204,360,1.0,Rural,Y
LP001326,Male,No,0,Not Graduate,Salaried,3838,0,244,360,0.0,Semi-Urban,N
LP001327,Male,Yes,2,Graduate,Salaried,19315,0,130,360,1.0,Semi-Urban,Y
LP001328,Male,No,0,Not Graduate,Salaried,7085,0,108,360,1.0,Semi-Urban,N
LP001329,Male,Yes,0,Not Graduate,Self-Employed,443,0,160,360,1.0,Urban,N
LP001330,Male,No,0,Graduate,Salaried,11890,0,147,360,1.0,Rural,Y
LP001331,Male,Yes,1,Graduate,Salaried,1377,0,109,360,1.0,Semi-Urban,N
LP001332,Male,Yes,2,Graduate,Self-Employed,11604,0,168,360,1.0,Urban,Y
LP001333,Male,Yes,0,Not Graduate,Self-Employed,12106,0,196,360,1.0,Urban,Y
LP001334,Male,Yes,0,Graduate,Self-Employed,6835,2487,92,360,1.0,Rural,Y
LP001335,Male,Yes,0,Not Graduate,Salaried,8464,0,292,360,1.0,Urban,Y
LP001336,Male,Yes,0,Graduate,Salaried,14748,0,50,360,1.0,Rural,Y
LP001337,Female,Yes,0,Not Graduate,Salaried,2994,2172,88,360,1.0,Semi-Urban,Y
LP001338,Male,No,1,Graduate,Salaried,10866,0,154,360,1.0,Semi-Urban,Y
LP001339,Male,Yes,0,Graduate,Salaried,15725,0,274,360,1.0,Urban,N
LP001340,Male,Yes,0,Not Graduate,Salaried,28569,0,106,120,1.0,Semi-Urban,Y
LP001341,Male,Yes,0,Not Graduate,Salaried,1626,0,76,240,1.0,Semi-Urban,N
LP001342,Male,Yes,0,Graduate,Salaried,7394,0,172,360,1.0,Urban,Y
LP001343,Male,No,0,Graduate,Salaried,1879,8470,125,360,1.0,Rural,Y
LP001344,Male,No,2,Graduate,Salaried,1800,0,179,360,1.0,Urban,Y
LP001345,Male,Yes,0,Not Graduate,Salaried,7037,0,135,180,1.0,Semi-Urban,Y
LP001346,Male,Yes,0,Graduate,Salaried,5310,0,88,360,1.0,Urban,Y
LP001347,Male,No,0,Not Graduate,Salaried,15444,1621,280,360,0.0,Semi-Urban,Y
LP001348,Male,Yes,2,Graduate,Salaried,3476,0,50,360,1.0,Semi-Urban,Y
LP001349,Male,No,0,Graduate,Salaried,4298,0,249,120,1.0,Urban,Y
LP001350,Male,Yes,0,Graduate,Salaried,6072,0,195,360,1.0,Semi-Urban,Y
LP001351,Male,No,2,Not Graduate,Salaried,2075,0,95,360,1.0,Semi-Urban,Y
LP001352,Female,Yes,1,Graduate,Self-Employed,2384,0,252,360,1.0,Rural,N
LP001353,Male,Yes,0,Not Graduate,Salaried,15004,0,57,360,1.0,Semi-Urban,Y
LP001354,Male,No,0,Graduate,Salaried,2838,0,200,360,1.0,Rural,Y
LP001355,Male,Yes,1,Graduate,Salaried,16034,1878,50,180,1.0,Urban,Y
LP001356,Male,Yes,0,Graduate,Salaried,9021,0,71,180,0.0,Rural,Y
LP001357,Male,Yes,0,Graduate,Salaried,1045,0,71,360,1.0,Semi-Urban,Y
LP001358,Male,Yes,0,Graduate,Salaried,8353,0,94,360,1.0,Urban,Y
LP001359,Female,Yes,0,Graduate,Salaried,8287,4529,140,360,1.0,Semi-Urban,Y
LP001360,Male,Yes,2,Graduate,Salaried,7502,1533,90,360,1.0,Rural,Y
LP001361,Male,Yes,0,Not Graduate,Salaried,4264,1320,50,240,1.0,Semi-Urban,Y
LP001362,Male,Yes,0,Graduate,Salaried,1919,0,167,360,1.0,Semi-Urban,Y
LP001363,Male,No,2,Graduate,Salaried,18886,0,142,360,1.0,Rural,N
LP001364,Male,Yes,0,Graduate,Salaried,4440,2399,164,240,1.0,Semi-Urban,Y
LP001365,Female,Yes,0,Graduate,Salaried,2031,0,150,360,1.0,Semi-Urban,Y
LP001366,Male,No,0,Graduate,Salaried,7765,0,197,360,1.0,Semi-Urban,Y
LP001367,Female,Yes,0,Graduate,Salaried,2338,0,135,120,1.0,Urban,Y
LP001368,Female,Yes,0,Not Graduate,Salaried,1902,0,200,360,1.0,Semi-Urban,N
LP001369,Male,Yes,0,Graduate,Salaried,3376,5019,93,360,1.0,Urban,Y
LP001370,Male,Yes,0,Graduate,Salaried,2526,1186,96,360,1.0,Semi-Urban,Y
LP001371,Male,Yes,0,Graduate,Salaried,1973,1762,222,360,1.0,Urban,Y
LP001372,Male,Yes,0,Graduate,Salaried,11008,1307,221,360,1.0,Rural,Y
LP001373,Male,Yes,0,Graduate,Salaried,4385,0,174,360,1.0,Urban,Y
LP001374,Male,Yes,0,Graduate,Salaried,17193,0,86,360,1.0,Urban,Y
LP001375,Male,Yes,0,Graduate,Self-Employed,2091,0,81,360,0.0,Semi-Urban,N
LP001376,Male,Yes,0,Graduate,Salaried,873,0,219,360,1.0,Semi-Urban,N
LP001377,Female,Yes,2,Graduate,Salaried,5703,5793,216,360,1.0,Semi-Urban,Y
LP001378,Male,No,2,Graduate,Salaried,31444,0,136,180,1.0,Urban,Y
LP001379,Female,Yes,0,Graduate,Salaried,8358,0,280,360,1.0,Urban,Y
LP001380,Male,Yes,2,Graduate,Self-Employed,122439,0,167,360,1.0,Rural,Y
LP001381,Male,Yes,2,Graduate,Salaried,6850,1968,73,360,1.0,Semi-Urban,Y
LP001382,Male,Yes,0,Graduate,Salaried,6220,6507,123,360,0.0,Urban,N
LP001383,Male,Yes,0,Graduate,Salaried,569,0,140,360,1.0,Urban,N
LP001384,Female,Yes,2,Not Graduate,Salaried,7539,0,145,360,1.0,Urban,Y
LP001385,Male,No,0,Graduate,Salaried,5817,0,215,360,1.0,Rural,N
LP001386,Female,Yes,0,Graduate,Salaried,3270,0,82,360,1.0,Semi-Urban,Y
LP001387,Male,No,1,Not Graduate,Salaried,4286,1286,60,180,1.0,Semi-Urban,Y
LP001388,Male,Yes,0,Graduate,Salaried,4591,0,176,360,0.0,Urban,N
LP001389,Male,Yes,0,Graduate,Self-Employed,4105,0,109,180,0.0,Semi-Urban,N
LP001390,Female,Yes,0,Graduate,Salaried,39724,1290,285,360,0.0,Semi-Urban,Y
LP001391,Female,Yes,0,Graduate,Salaried,3391,0,196,360,1.0,Semi-Urban,Y
LP001392,Male,Yes,0,Graduate,Self-Employed,5821,0,108,360,1.0,Semi-Urban,N
LP001393,Male,Yes,2,Not Graduate,Salaried,3281,0,212,360,1.0,Urban,N
LP001394,Male,Yes,0,Graduate,Self-Employed,10758,0,183,180,1.0,Semi-Urban,N
LP001395,Male,No,0,Not Graduate,Salaried,5865,0,178,360,1.0,Urban,Y
LP001396,Female,No,0,Graduate,Salaried,3714,0,132,360,1.0,Urban,Y
LP001397,Female,Yes,0,Graduate,Salaried,716,0,165,360,1.0,Urban,N
LP001398,Male,Yes,2,Graduate,Salaried,6268,0,50,360,1.0,Rural,Y
LP001399,Male,Yes,0,Not Graduate,Salaried,3606,1762,219,360,1.0,Semi-Urban,Y
LP001400,Male,Yes,0,Not Graduate,Salaried,4625,0,50,360,0.0,Rural,Y
LP001401,Male,Yes,0,Graduate,Salaried,1506,0,113,360,1.0,Urban,Y
LP001402,Female,Yes,0,Not Graduate,Salaried,20604,0,50,360,1.0,Rural,Y
LP001403,Male,Yes,0,Graduate,Salaried,11576,4361,109,120,1.0,Urban,Y
LP001404,Female,Yes,0,Graduate,Salaried,20551,0,135,360,1.0,Urban,Y
LP001405,Male,No,0,Graduate,Self-Employed,15474,0,68,360,1.0,Rural,Y
LP001406,Female,No,0,Graduate,Salaried,8886,1238,50,360,0.0,Rural,Y
LP001407,Male,No,2,Graduate,Salaried,1568,10246,152,180,0.0,Semi-Urban,Y
LP001408,Male,Yes,0,Graduate,Salaried,31051,0,265,360,0.0,Semi-Urban,Y
LP001409,Female,Yes,0,Graduate,Self-Employed,1943,0,118,360,1.0,Urban,Y
LP001410,Male,Yes,1,Graduate,Self-Employed,3757,1146,197,360,1.0,Rural,Y
LP001411,Male,Yes,1,Graduate,Salaried,9965,0,230,360,1.0,Semi-Urban,Y
LP001412,Female,Yes,0,Not Graduate,Self-Employed,10472,0,50,360,1.0,Urban,Y
LP001413,Female,No,2,Graduate,Salaried,8710,8029,112,360,1.0,Urban,Y
LP001414,Male,Yes,1,Graduate,Self-Employed,3293,0,63,360,1.0,Rural,Y
LP001415,Male,Yes,0,Graduate,Salaried,2678,0,91,360,1.0,Urban,Y
LP001416,Male,Yes,0,Graduate,Salaried,61977,0,242,360,1.0,Urban,Y
LP001417,Male,Yes,0,Graduate,Salaried,4725,0,153,360,1.0,Rural,N
LP001418,Male,Yes,0,Graduate,Salaried,4180,0,187,120,1.0,Urban,Y
LP001419,Male,Yes,0,Graduate,Salaried,2407,1290,137,180,0.0,Urban,N
LP001420,Male,Yes,0,Graduate,Salaried,6277,0,67,360,1.0,Semi-Urban,Y
LP001421,Male,Yes,1,Graduate,Self-Employed,5991,0,180,360,0.0,Urban,N
LP001422,Male,No,0,Graduate,Salaried,4835,0,215,360,1.0,Semi-Urban,Y
LP001423,Male,Yes,0,Graduate,Salaried,7199,9894,159,360,1.0,Semi-Urban,Y
LP001424,Male,No,0,Graduate,Salaried,28668,0,169,360,1.0,Urban,Y
LP001425,Male,Yes,0,Graduate,Salaried,2710,0,65,180,1.0,Urban,Y
LP001426,Male,Yes,1,Graduate,Salaried,5131,1114,182,360,1.0,Urban,Y
LP001427,Male,Yes,0,Graduate,Salaried,2571,5517,220,360,1.0,Semi-Urban,Y
LP001428,Female,Yes,0,Not Graduate,Salaried,6599,0,164,360,0.0,Urban,Y
LP001429,Male,Yes,0,Graduate,Salaried,2783,5361,50,360,1.0,Urban,Y
LP001430,Male,No,1,Graduate,Salaried,2906,1326,238,360,1.0,Urban,Y
LP001431,Male,No,0,Graduate,Self-Employed,1141,1164,83,180,1.0,Semi-Urban,Y
LP001432,Male,Yes,0,Graduate,Salaried,5419,0,163,360,1.0,Urban,Y
LP001433,Male,Yes,0,Graduate,Self-Employed,7553,0,197,360,1.0,Rural,Y
LP001434,Male,No,2,Not Graduate,Salaried,31586,0,204,360,1.0,Semi-Urban,Y
LP001435,Male,Yes,0,Not Graduate,Salaried,7859,0,50,360,1.0,Semi-Urban,Y
LP001436,Male,Yes,2,Graduate,Self-Employed,3134,0,147,360,1.0,Urban,Y
LP001437,Male,Yes,0,Graduate,Salaried,1261,0,143,360,1.0,Urban,N
LP001438,Female,No,0,Graduate,Salaried,1449,0,226,360,1.0,Urban,N
LP001439,Male,No,0,Graduate,Salaried,1345,1363,167,360,1.0,Urban,Y
LP001440,Male,Yes,0,Graduate,Salaried,32145,0,226,360,1.0,Semi-Urban,Y
LP001441,Male,No,1,Graduate,Salaried,6553,0,172,360,1.0,Semi-Urban,Y
LP001442,Female,No,1,Graduate,Salaried,2743,0,135,360,1.0,Semi-Urban,Y
LP001443,Male,Yes,1,Graduate,Self-Employed,1882,0,151,360,1.0,Semi-Urban,N
LP001444,Male,Yes,0,Graduate,Salaried,2087,0,231,360,1.0,Urban,N
LP001445,Female,Yes,2,Graduate,Salaried,2672,0,62,360,1.0,Semi-Urban,Y
LP001446,Female,No,0,Graduate,Salaried,18329,0,194,360,1.0,Rural,Y
LP001447,Female,Yes,1,Graduate,Salaried,4769,1174,102,360,1.0,Rural,Y
LP001448,Male,No,2,Not Graduate,Self-Employed,1155,0,89,360,1.0,Rural,N
LP001449,Male,Yes,0,Graduate,Salaried,49536,3743,201,360,1.0,Rural,Y
LP001450,Male,No,1,Not Graduate,Salaried,1571,0,87,180,1.0,Urban,N
LP001451,Male,Yes,0,Graduate,Self-Employed,2722,0,162,180,1.0,Rural,Y
LP001452,Male,Yes,0,Graduate,Salaried,18217,0,110,120,1.0,Semi-Urban,Y
LP001453,Male,No,0,Graduate,Salaried,7443,0,50,360,1.0,Semi-Urban,Y
LP001454,Female,No,0,Graduate,Salaried,3071,0,168,360,1.0,Rural,Y
LP001455,Male,No,0,Not Graduate,Salaried,1434,0,147,360,1.0,Semi-Urban,N
LP001456,Male,Yes,2,Graduate,Salaried,1869,0,50,360,1.0,Rural,N
LP001457,Male,No,0,Graduate,Salaried,1985,0,98,360,1.0,Urban,Y
LP001458,Male,Yes,0,Graduate,Salaried,4949,0,50,360,1.0,Rural,Y
LP001459,Male,Yes,0,Not Graduate,Salaried,5949,0,183,360,1.0,Semi-Urban,Y
LP001460,Male,Yes,0,Graduate,Salaried,4235,0,223,360,1.0,Urban,Y
LP001461,Male,Yes,0,Not Graduate,Salaried,4725,0,190,360,1.0,Semi-Urban,Y
LP001462,Male,Yes,0,Not Graduate,Salaried,1718,0,199,360,1.0,Rural,N
LP001463,Male,No,0,Graduate,Self-Employed,6588,0,108,360,1.0,Semi-Urban,Y
LP001464,Male,Yes,0,Not Graduate,Salaried,17685,0,172,360,1.0,Urban,N
LP001465,Female,No,2,Not Graduate,Salaried,4176,0,139,120,1.0,Semi-Urban,Y
LP001466,Male,Yes,0,Graduate,Salaried,4095,0,151,360,1.0,Semi-Urban,Y
LP001467,Male,Yes,0,Graduate,Salaried,5340,3512,197,360,1.0,Urban,Y
LP001468,Female,Yes,2,Graduate,Salaried,15036,1692,210,180,1.0,Semi-Urban,Y
LP001469,Male,No,1,Graduate,Salaried,2008,2490,116,360,1.0,Urban,Y
LP001470,Female,No,0,Graduate,Salaried,20969,2762,55,360,1.0,Semi-Urban,N
LP001471,Male,No,0,Graduate,Salaried,7489,0,128,360,1.0,Semi-Urban,Y
LP001472,Female,No,1,Graduate,Salaried,5057,0,126,360,0.0,Urban,N
LP001473,Male,Yes,1,Graduate,Salaried,16535,0,157,360,1.0,Semi-Urban,Y
LP001474,Female,Yes,1,Graduate,Salaried,1507,1084,189,360,1.0,Semi-Urban,Y
LP001475,Male,No,0,Not Graduate,Salaried,8283,0,50,360,0.0,Rural,Y
LP001476,Female,Yes,0,Graduate,Salaried,7557,0,99,360,1.0,Semi-Urban,Y
LP001477,Male,Yes,0,Graduate,Salaried,1928,0,82,360,1.0,Semi-Urban,Y
LP001478,Male,Yes,0,Graduate,Salaried,7790,0,215,360,1.0,Semi-Urban,Y
LP001479,Female,Yes,0,Graduate,Salaried,6524,1078,127,360,1.0,Urban,Y
LP001480,Male,Yes,0,Not Graduate,Salaried,4110,0,109,360,1.0,Urban,Y
LP001481,Male,Yes,0,Graduate,Salaried,11647,0,172,360,0.0,Semi-Urban,Y
LP001482,Male,Yes,2,Graduate,Self-Employed,2774,0,104,360,1.0,Rural,Y
LP001483,Male,Yes,0,Not Graduate,Salaried,6440,4768,139,180,1.0,Semi-Urban,Y
LP001484,Male,Yes,0,Not Graduate,Salaried,4308,0,248,360,1.0,Urban,Y
LP001485,Male,Yes,1,Graduate,Salaried,2657,0,247,360,0.0,Semi-Urban,N
LP001486,Female,No,0,Graduate,Salaried,8126,1108,115,360,0.0,Urban,Y
LP001487,Male,Yes,0,Graduate,Salaried,3992,0,129,360,1.0,Rural,Y
LP001488,Male,Yes,0,Graduate,Salaried,1126,0,102,360,0.0,Urban,N
LP001489,Female,No,0,Graduate,Salaried,811,1097,50,360,1.0,Rural,Y
LP001490,Female,Yes,0,Graduate,Salaried,10818,0,202,360,0.0,Semi-Urban,N
LP001491,Male,Yes,2,Not Graduate,Salaried,1450,0,285,120,1.0,Semi-Urban,Y
LP001492,Male,No,0,Graduate,Salaried,6498,1036,113,360,1.0,Semi-Urban,Y
LP001493,Male,Yes,1,Graduate,Salaried,5192,0,90,360,1.0,Semi-Urban,Y
LP001494,Male,No,0,Not Graduate,Salaried,3399,0,123,360,1.0,Semi-Urban,Y
LP001495,Male,No,0,Graduate,Salaried,34775,1136,145,360,1.0,Semi-Urban,Y
LP001496,Male,Yes,1,Not Graduate,Self-Employed,5882,1071,71,120,1.0,Urban,Y
LP001497,Male,Yes,0,Not Graduate,Salaried,10463,0,112,360,1.0,Semi-Urban,Y
LP001498,Male,Yes,0,Graduate,Salaried,6534,5301,200,360,0.0,Semi-Urban,N
LP001499,Female,Yes,0,Graduate,Salaried,3898,2952,147,360,1.0,Semi-Urban,Y
LP001500,Female,Yes,0,Graduate,Salaried,4821,1813,216,360,1.0,Rural,Y
LP001501,Male,Yes,0,Graduate,Salaried,21131,18949,161,360,1.0,Semi-Urban,Y
LP001502,Male,Yes,1,Graduate,Salaried,14590,0,74,360,0.0,Urban,Y
LP001503,Male,Yes,0,Graduate,Salaried,34613,0,105,360,1.0,Urban,N
LP001504,Female,Yes,2,Not Graduate,Salaried,6134,1466,154,360,0.0,Urban,Y
LP001505,Male,Yes,0,Graduate,Salaried,2044,0,72,360,0.0,Semi-Urban,N
LP001506,Male,Yes,0,Graduate,Self-Employed,3163,0,64,360,1.0,Semi-Urban,Y
LP001507,Female,No,0,Graduate,Salaried,1498,0,68,360,1.0,Urban,Y
LP001508,Female,Yes,0,Graduate,Self-Employed,10583,1002,170,360,1.0,Semi-Urban,N
LP001509,Female,Yes,0,Not Graduate,Salaried,2735,0,118,360,0.0,Semi-Urban,Y
LP001510,Male,No,1,Graduate,Self-Employed,231,0,210,360,1.0,Semi-Urban,N
LP001511,Male,Yes,0,Graduate,Salaried,57744,0,86,360,1.0,Rural,Y
LP001512,Male,Yes,0,Graduate,Self-Employed,2777,0,50,360,1.0,Urban,Y
LP001513,Female,Yes,2,Graduate,Salaried,2761,0,132,240,1.0,Urban,Y
LP001514,Female,Yes,0,Graduate,Salaried,26150,0,238,360,1.0,Urban,Y
LP001515,Male,Yes,0,Graduate,Salaried,1468,0,142,360,1.0,Rural,Y
LP001516,Male,Yes,0,Graduate,Salaried,15315,0,57,360,1.0,Urban,Y
LP001517,Male,Yes,0,Not Graduate,Salaried,2731,0,50,360,1.0,Urban,Y
LP001518,Female,No,0,Not Graduate,Self-Employed,1307,0,211,180,0.0,Rural,Y
LP001519,Female,Yes,0,Graduate,Salaried,27057,0,91,120,1.0,Urban,Y
LP001520,Male,Yes,0,Not Graduate,Salaried,12370,0,232,360,0.0,Semi-Urban,N
LP001521,Male,No,1,Graduate,Salaried,12332,0,179,360,1.0,Semi-Urban,Y
LP001522,Male,Yes,1,Graduate,Salaried,7098,0,93,360,1.0,Rural,Y
LP001523,Female,No,1,Graduate,Salaried,8947,0,210,360,1.0,Rural,Y
LP001524,Female,Yes,0,Graduate,Salaried,1433,0,84,360,0.0,Urban,Y
LP001525,Female,No,0,Graduate,Salaried,5495,1844,53,360,0.0,Urban,Y
LP001526,Male,Yes,0,Graduate,Salaried,1941,0,87,360,1.0,Urban,Y
LP001527,Male,No,0,Graduate,Salaried,1225,4798,186,120,1.0,Urban,Y
LP001528,Male,No,0,Not Graduate,Salaried,7412,0,208,240,1.0,Urban,Y
LP001529,Male,Yes,0,Graduate,Salaried,15648,0,116,120,1.0,Semi-Urban,Y
LP001530,Female,Yes,0,Graduate,Salaried,3349,0,50,360,0.0,Rural,Y
LP001531,Female,Yes,1,Not Graduate,Salaried,3975,3205,50,360,1.0,Rural,Y
LP001532,Female,Yes,0,Graduate,Salaried,1574,0,75,360,0.0,Urban,N
LP001533,Female,Yes,2,Graduate,Salaried,4950,1453,62,360,1.0,Semi-Urban,Y
LP001534,Male,Yes,1,Not Graduate,Salaried,10509,0,155,360,1.0,Semi-Urban,Y
LP001535,Male,Yes,0,Graduate,Salaried,10845,0,256,360,1.0,Urban,Y
LP001536,Female,Yes,0,Graduate,Salaried,8477,0,187,360,1.0,Urban,Y
LP001537,Female,Yes,0,Graduate,Salaried,2648,2684,72,360,1.0,Urban,Y
LP001538,Male,Yes,1,Not Graduate,Salaried,2565,0,98,360,1.0,Semi-Urban,Y
LP001539,Male,Yes,0,Graduate,Salaried,10887,0,110,360,1.0,Urban,Y
LP001540,Male,Yes,0,Not Graduate,Salaried,11070,0,163,360,1.0,Rural,Y
LP001541,Female,Yes,0,Graduate,Salaried,4138,0,234,360,1.0,Semi-Urban,Y
LP001542,Male,Yes,0,Graduate,Salaried,3209,0,111,360,1.0,Urban,Y
LP001543,Male,Yes,2,Not Graduate,Self-Employed,15791,0,232,120,1.0,Rural,Y
LP001544,Male,Yes,0,Graduate,Salaried,3429,0,266,360,1.0,Urban,Y
LP001545,Male,Yes,0,Graduate,Salaried,10362,0,119,360,1.0,Urban,Y
LP001546,Male,No,0,Graduate,Salaried,4286,0,117,360,1.0,Urban,N
LP001547,Male,Yes,2,Not Graduate,Salaried,1724,0,118,360,1.0,Rural,N
LP001548,Male,Yes,0,Graduate,Salaried,24644,0,143,360,1.0,Semi-Urban,Y
LP001549,Male,No,1,Graduate,Salaried,5541,0,118,180,0.0,Urban,N
LP001550,Male,No,1,Graduate,Self-Employed,2414,5921,193,180,1.0,Semi-Urban,Y
LP001551,Male,No,1,Not Graduate,Salaried,1223,0,50,360,1.0,Semi-Urban,Y
LP001552,Female,Yes,0,Graduate,Salaried,1352,2778,107,360,1.0,Semi-Urban,Y
LP001553,Male,Yes,0,Graduate,Salaried,3384,0,159,360,1.0,Semi-Urban,Y
LP001554,Male,No,0,Graduate,Salaried,33695,0,192,360,1.0,Rural,N
LP001555,Female,Yes,0,Graduate,Salaried,2738,1129,271,360,1.0,Rural,Y
LP001556,Male,Yes,0,Graduate,Salaried,20898,0,62,360,1.0,Semi-Urban,Y
LP001557,Male,No,0,Graduate,Salaried,4312,0,100,360,1.0,Urban,Y
LP001558,Male,No,0,Graduate,Salaried,1508,0,50,360,1.0,Urban,Y
LP001559,Male,No,0,Graduate,Self-Employed,3061,1211,73,360,1.0,Rural,Y
LP001560,Male,No,0,Not Graduate,Salaried,1365,1072,50,360,1.0,Urban,Y
LP001561,Male,No,0,Graduate,Salaried,2088,0,108,360,1.0,Semi-Urban,Y
LP001562,Male,Yes,1,Not Graduate,Salaried,2026,0,126,360,0.0,Rural,N
LP001563,Male,No,0,Graduate,Salaried,732,0,168,360,1.0,Urban,N
LP001564,Male,Yes,1,Not Graduate,Self-Employed,22310,0,122,360,1.0,Urban,Y
LP001565,Male,Yes,0,Graduate,Salaried,6069,0,168,360,0.0,Rural,N
LP001566,Male,No,2,Graduate,Salaried,2474,0,146,360,1.0,Rural,N
LP001567,Male,Yes,1,Not Graduate,Salaried,6134,2675,78,360,1.0,Urban,Y
LP001568,Male,Yes,0,Not Graduate,Salaried,2131,0,50,360,0.0,Urban,N
LP001569,Female,Yes,0,Graduate,Salaried,339,1114,175,360,0.0,Rural,Y
LP001570,Male,No,0,Graduate,Salaried,94531,3794,238,360,1.0,Semi-Urban,N
LP001571,Male,Yes,0,Graduate,Self-Employed,5940,1372,292,360,1.0,Semi-Urban,Y
LP001572,Male,No,1,Graduate,Salaried,2727,0,196,360,1.0,Semi-Urban,N
LP001573,Male,Yes,0,Graduate,Salaried,710,0,227,360,1.0,Rural,N
LP001574,Male,No,0,Graduate,Salaried,1103,0,167,360,1.0,Urban,N
LP001575,Female,No,0,Not Graduate,Salaried,25706,0,158,120,1.0,Semi-Urban,Y
LP001576,Female,Yes,1,Graduate,Salaried,22069,0,146,360,0.0,Rural,Y
LP001577,Male,Yes,0,Graduate,Salaried,10438,0,133,360,1.0,Urban,Y
LP001578,Female,Yes,1,Graduate,Salaried,1611,0,176,360,1.0,Rural,N
LP001579,Male,No,0,Graduate,Salaried,22247,0,108,360,1.0,Semi-Urban,Y
LP001580,Male,Yes,0,Graduate,Salaried,7706,0,131,360,1.0,Urban,Y
LP001581,Male,No,0,Graduate,Salaried,9460,0,69,360,1.0,Urban,Y
LP001582,Female,Yes,0,Graduate,Self-Employed,7678,4535,168,360,1.0,Urban,Y
LP001583,Male,No,2,Not Graduate,Salaried,1088,1207,82,360,1.0,Urban,Y
LP001584,Male,No,1,Graduate,Salaried,1483,1547,142,360,0.0,Rural,N
LP001585,Male,No,0,Graduate,Salaried,2950,0,170,360,1.0,Semi-Urban,Y
LP001586,Male,No,0,Graduate,Salaried,9354,0,175,180,1.0,Rural,Y
LP001587,Male,Yes,0,Not Graduate,Salaried,1235,0,186,360,1.0,Semi-Urban,N
LP001588,Male,Yes,0,Graduate,Salaried,4124,1095,127,360,1.0,Semi-Urban,Y
LP001589,Male,No,0,Graduate,Self-Employed,4119,0,169,180,1.0,Semi-Urban,Y
LP001590,Male,No,0,Graduate,Salaried,10858,0,110,360,1.0,Semi-Urban,N
LP001591,Male,Yes,1,Not Graduate,Self-Employed,9649,0,50,360,1.0,Semi-Urban,Y
LP001592,Male,Yes,1,Graduate,Salaried,1789,0,171,180,1.0,Rural,Y
LP001593,Male,Yes,0,Graduate,Salaried,20882,13155,157,360,0.0,Urban,Y
LP001594,Male,Yes,1,Not Graduate,Salaried,1535,0,200,360,1.0,Urban,Y
LP001595,Female,Yes,0,Graduate,Salaried,14650,4313,138,360,1.0,Urban,Y
LP001596,Male,Yes,0,Graduate,Salaried,2835,2201,50,360,1.0,Semi-Urban,Y
LP001597,Male,No,0,Graduate,Salaried,5790,0,134,360,1.0,Semi-Urban,Y
LP001598,Male,Yes,1,Graduate,Salaried,6160,0,193,360,1.0,Urban,Y
LP001599,Male,Yes,2,Graduate,Salaried,5989,0,168,120,1.0,Urban,Y
LP001600,Male,Yes,1,Graduate,Salaried,9647,0,131,120,1.0,Rural,Y
LP001601,Male,Yes,1,Graduate,Salaried,7269,1090,50,180,1.0,Urban,Y
LP001602,Male,No,0,Graduate,Salaried,10760,0,78,360,1.0,Urban,Y
LP001603,Male,No,0,Not Graduate,Salaried,7821,0,168,120,1.0,Urban,Y
LP001604,Male,Yes,0,Graduate,Salaried,1387,0,50,360,0.0,Rural,N
LP001605,Male,No,2,Graduate,Salaried,6436,0,120,360,0.0,Semi-Urban,N
LP001606,Male,No,2,Graduate,Salaried,2796,2089,142,360,1.0,Urban,Y
LP001607,Male,No,0,Graduate,Salaried,1620,0,208,360,1.0,Urban,N
